anio_hecho,mes_hecho,fecha_hecho,hora_hecho,delito,categoria,sexo,edad,tipo_persona,calidad_juridica,competencia,anio_inicio,mes_inicio,fecha_inicio,hora_inicio,colonia_catalogo,colonia_hecho,alcaldia_hecho,municipio_hecho,latitud,longitud
2022,Diciembre,26/12/22,9:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:13:00,OLIVAR DE LOS PADRES,OLIVAR DE LOS PADRES,ALVARO OBREGON,CDMX,19.34106137,-99.21190908
2022,Diciembre,31/12/22,22:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:17:00,SANTIAGO TEPALCATLALPAN (PBLO),SANTIAGO TEPALCATLALPAN,XOCHIMILCO,CDMX,19.24457015,-99.12715924
2023,Enero,01/01/23,9:30:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,12:25:00,GRANJAS ESTRELLA I,CERRO DE LA ESTRELLA,IZTAPALAPA,CDMX,19.32018496,-99.08410372
2022,Noviembre,22/11/22,12:00:00,FALSIFICACION O ALTERACION Y USO INDEBIDO DE DOCUMENTOS,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:34:00,SAN LUCAS (BARR),SAN LUCAS,IZTAPALAPA,CDMX,19.35962335,-99.09262641
2022,Marzo,01/03/22,11:50:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,64,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:34:00,ESCANDON I,HIPÓDROMO,MIGUEL HIDALGO,CDMX,19.40419918,-99.17346695
2022,Diciembre,30/12/22,4:43:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:41:00,VALLE DE SAN LORENZO I,VALLE DE SAN LORENZO,IZTAPALAPA,CDMX,19.29838158,-99.07920238
2022,Enero,01/01/22,5:00:00,LESIONES INTENCIONALES POR ARMA DE FUEGO,LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO,Masculino,24,FISICA,LESIONADO,INCOMPETENCIAS,2023,Enero,01/01/23,12:41:00,NA,NA,FUERA DE CDMX,ECATEPEC DE MORELOS,NA,NA
2022,Diciembre,30/12/22,19:10:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,12:43:00,SAN PEDRO TLAHUAC (PBLO),LA ASUNCION I,TLAHUAC,CDMX,19.27384564,-99.00449975
2022,Diciembre,31/12/22,11:20:00,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:43:00,HEROES DE PADIERNA,HÉROES DE PADIERNA,LA MAGDALENA CONTRERAS,CDMX,19.3153099,-99.22417156
2022,Diciembre,30/12/22,0:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,41,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:52:00,AGRICOLA ORIENTAL V,AGRÍCOLA ORIENTAL,IZTACALCO,CDMX,19.39551031,-99.07130507
2022,Diciembre,30/12/22,0:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,39,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:52:00,AGRICOLA ORIENTAL V,AGRÍCOLA ORIENTAL,IZTACALCO,CDMX,19.39551031,-99.07130507
2022,Noviembre,11/11/22,12:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:53:00,MEXICALTZINGO (PBLO),MEXICALTZINGO,IZTAPALAPA,CDMX,19.3578091,-99.12151602
2022,Diciembre,31/12/22,2:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,64,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,12:54:00,MORELOS II,MORELOS,CUAUHTEMOC,CDMX,19.4495791,-99.12760476
2023,Enero,01/01/23,11:23:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,13:01:00,DOCTORES I,DOCTORES,CUAUHTEMOC,CDMX,19.42209059,-99.14809181
2022,Diciembre,31/12/22,21:10:00,PERDIDA DE LA VIDA POR OTRAS CAUSAS,HECHO NO DELICTIVO,Masculino,35,FISICA,CADAVER,HECHOS NO DELICTIVOS,2023,Enero,01/01/23,13:10:00,NA,NA,VENUSTIANO CARRANZA,CDMX,NA,NA
2022,Diciembre,30/12/22,16:20:00,TENTATIVA DE EXTORSION,DELITO DE BAJO IMPACTO,Femenino,52,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:11:00,DR ALFONSO ORTIZ TIRADO,DR. ALFONSO ORTIZ TIRADO,IZTAPALAPA,CDMX,19.38554507,-99.07592787
2022,Diciembre,31/12/22,23:00:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,DELITO DE BAJO IMPACTO,Femenino,65,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:11:00,SAN GREGORIO ATLAPULCO (PBLO),BARRIO SAN ANDRÉS,XOCHIMILCO,CDMX,19.25305066,-99.04623739
2022,Diciembre,31/12/22,17:00:00,COBRANZA ILEGITIMA,DELITO DE BAJO IMPACTO,Masculino,41,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:14:00,SANTA CECILIA TEPETLAPA (PBLO),SANTA CECILIA TEPETLAPA,XOCHIMILCO,CDMX,19.21428955,-99.09638599
2023,Enero,01/01/23,0:30:00,LESIONES CULPOSAS,DELITO DE BAJO IMPACTO,Masculino,11,FISICA,VICTIMA,INCOMPETENCIAS,2023,Enero,01/01/23,13:16:00,NA,NA,FUERA DE CDMX,NEZAHUALCOYOTL,NA,NA
2023,Enero,01/01/23,8:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,67,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:16:00,CAMPESTRE POTRERO,EMILIANO ZAPATA,IZTAPALAPA,CDMX,19.33212555,-98.97786034
2022,Diciembre,27/12/22,10:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,46,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:20:00,ESCANDON II,ESCANDÓN I SECCIÓN,MIGUEL HIDALGO,CDMX,19.40289259,-99.18007234
2022,Diciembre,31/12/22,22:30:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,DELITO DE BAJO IMPACTO,Femenino,54,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:21:00,SAN FRANCISCO TLALTENCO (PBLO),SAN FRANCISCO TLALTENCO,TLAHUAC,CDMX,19.30094712,-99.01342614
2022,Diciembre,23/12/22,11:40:00,ROBO DE DINERO,DELITO DE BAJO IMPACTO,Femenino,53,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:22:00,CENTRO II,CENTRO,CUAUHTEMOC,CDMX,19.44019123,-99.12526889
2022,Diciembre,31/12/22,15:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,54,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:25:00,PANTITLAN III,AGRÍCOLA PANTITLAN,IZTACALCO,CDMX,19.40918588,-99.07413887
2022,Abril,08/04/22,12:00:00,ATAQUE A LAS VIAS GENERALES DE COMUNICACIÓN,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,13:25:00,LEYES DE REFORMA 1A SECCION,LEYES DE REFORMA 1A SECCIÓN,IZTAPALAPA,CDMX,19.35995027,-99.07091791
2022,Diciembre,14/12/22,12:00:00,FALSIFICACION O ALTERACION Y USO INDEBIDO DE DOCUMENTOS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:27:00,CENTRO VIII,CENTRO,CUAUHTEMOC,CDMX,19.43501384,-99.14607969
2023,Enero,01/01/23,1:01:00,LESIONES CULPOSAS POR CAIDA DE VEHÍCULO EN MOVIMIENTO,DELITO DE BAJO IMPACTO,Masculino,23,FISICA,LESIONADO,FUERO COMUN,2023,Enero,01/01/23,13:27:00,TACUBA,TACUBA,MIGUEL HIDALGO,CDMX,19.45949165,-99.18852746
2023,Enero,01/01/23,12:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,72,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:31:00,CTM VIII CULHUACAN (U HAB),CULHUACÁN CTM SECCIÓN VII,COYOACAN,CDMX,19.31556741,-99.10079073
2022,Diciembre,31/12/22,18:30:00,LESIONES CULPOSAS,DELITO DE BAJO IMPACTO,Masculino,72,FISICA,LESIONADO,FUERO COMUN,2023,Enero,01/01/23,13:31:00,NA,NA,XOCHIMILCO,CDMX,NA,NA
2023,Enero,01/01/23,2:14:00,PERDIDA DE LA VIDA POR CAIDA,HECHO NO DELICTIVO,Masculino,45,FISICA,CADAVER,HECHOS NO DELICTIVOS,2023,Enero,01/01/23,13:35:00,NA,NA,VENUSTIANO CARRANZA,CDMX,NA,NA
2022,Diciembre,31/12/22,6:30:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION,DELITO DE BAJO IMPACTO,Femenino,58,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:37:00,LA PASTORA,LA PASTORA,GUSTAVO A. MADERO,CDMX,19.52339,-99.13745731
2023,Enero,01/01/23,7:20:00,PERDIDA DE LA VIDA POR OTRAS CAUSAS,HECHO NO DELICTIVO,Femenino,20,FISICA,CADAVER,HECHOS NO DELICTIVOS,2023,Enero,01/01/23,13:37:00,NA,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,CDMX,19.1882205,-99.07654411
2022,Diciembre,31/12/22,11:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,65,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:38:00,JORGE NEGRETE,JORGE NEGRETE,GUSTAVO A. MADERO,CDMX,19.52656505,-99.14603479
2022,Diciembre,30/12/22,20:20:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,13:45:00,SAN PEDRO TLAHUAC (PBLO),SAN MATEO,TLAHUAC,CDMX,19.27130742,-99.00246307
2023,Enero,01/01/23,13:00:00,PERDIDA DE LA VIDA POR OTRAS CAUSAS,HECHO NO DELICTIVO,Masculino,57,FISICA,CADAVER,HECHOS NO DELICTIVOS,2023,Enero,01/01/23,13:49:00,NA,NA,GUSTAVO A. MADERO,CDMX,NA,NA
2023,Enero,01/01/23,12:50:00,TENTATIVA DE HOMICIDIO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,LESIONADO,FUERO COMUN,2023,Enero,01/01/23,13:49:00,CENTRO IV,CENTRO,CUAUHTEMOC,CDMX,19.43447323,-99.13864106
2022,Diciembre,21/12/22,7:00:00,ROBO DE PLACA DE AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,72,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:50:00,SAN MIGUEL CHAPULTEPEC II,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,CDMX,19.41359217,-99.18331347
2022,Diciembre,31/12/22,9:36:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Femenino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:51:00,GUERRERO IV,GUERRERO,CUAUHTEMOC,CDMX,19.44430408,-99.14212815
2023,Enero,01/01/23,8:30:00,VIOLACION EQUIPARADA,VIOLACIÓN,Femenino,35,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:53:00,ESCANDON II,ESCANDÓN I SECCIÓN,MIGUEL HIDALGO,CDMX,19.40052381,-99.17099453
2023,Enero,01/01/23,5:50:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:55:00,COMPOSITORES MEXICANOS,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO,CDMX,19.56424221,-99.13671277
2023,Enero,01/01/23,4:00:00,LESIONES INTENCIONALES POR ARMA BLANCA,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,LESIONADO,FUERO COMUN,2023,Enero,01/01/23,13:56:00,SAN JUAN XALPA I,SAN JUAN XALPA,IZTAPALAPA,CDMX,19.33503842,-99.08270717
2022,Diciembre,31/12/22,11:50:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,20,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,13:59:00,LA CRUZ,SAN FRANCISCO,LA MAGDALENA CONTRERAS,CDMX,19.30972219,-99.23486978
2022,Diciembre,31/12/22,14:14:00,ABORTO,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,CADAVER,FUERO COMUN,2023,Enero,01/01/23,14:01:00,NA,NA,VENUSTIANO CARRANZA,CDMX,NA,NA
2022,Diciembre,28/12/22,6:00:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,Masculino,48,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,14:03:00,PASEO DE LAS LOMAS-SAN GABRIEL,ZEDEC SANTA FE,ALVARO OBREGON,CDMX,19.38584911,-99.24396247
2022,Diciembre,30/12/22,NA,ABUSO DE CONFIANZA,DELITO DE BAJO IMPACTO,Masculino,77,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,14:05:00,OLIVAR DEL CONDE 2DA SECCION II,OLIVAR DEL CONDE 2A SECCIÓN,ALVARO OBREGON,CDMX,19.37193266,-99.21812183
2022,Diciembre,31/12/22,9:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,28,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,14:07:00,PRADO CHURUBUSCO,PRADO CHURUBUSCO,COYOACAN,CDMX,19.35470645,-99.13041833
2022,Octubre,13/10/22,2:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,14:08:00,SIMON  BOLIVAR,SIMÓN BOLÍVAR,VENUSTIANO CARRANZA,CDMX,19.45124134,-99.09372611
2023,Enero,01/01/23,2:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,14:10:00,SAN JERONIMO ACULCO - LIDICE (PBLO),SAN JERÓNIMO LÍDICE,LA MAGDALENA CONTRERAS,CDMX,19.32693489,-99.22002144
2022,Diciembre,27/12/22,4:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,54,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,14:21:00,LA MALINCHE,LA MALINCHE,LA MAGDALENA CONTRERAS,CDMX,19.3212921,-99.24094237
2022,Enero,01/01/22,11:46:00,PERDIDA DE LA VIDA POR OTRAS CAUSAS,HECHO NO DELICTIVO,Masculino,NA,FISICA,CADAVER,HECHOS NO DELICTIVOS,2023,Enero,01/01/23,14:25:00,VALLE DE SAN LORENZO I,VALLE DE SAN LORENZO,IZTAPALAPA,CDMX,19.29752962,-99.07555951
2023,Enero,01/01/23,4:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,41,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,14:33:00,AGRICOLA ORIENTAL I,AGRÍCOLA ORIENTAL,IZTACALCO,CDMX,19.39605012,-99.08187696
2018,Diciembre,01/12/18,NA,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,14:48:00,ROMA NORTE II,ROMA NORTE,CUAUHTEMOC,CDMX,19.42241329,-99.15836647
2022,Diciembre,30/12/22,8:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,14:49:00,CUAUTEPEC EL ALTO (PBLO),GENERAL FELIPE BERRIOZABAL,GUSTAVO A. MADERO,CDMX,19.55784093,-99.13633883
2022,Diciembre,29/12/22,1:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,LESIONADO,FUERO COMUN,2023,Enero,01/01/23,15:01:00,CREDITO CONSTRUCTOR,FLORIDA,ALVARO OBREGON,CDMX,19.36232588,-99.18266438
2023,Enero,01/01/23,8:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,23,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:08:00,LA JOYA,LA JOYA,ALVARO OBREGON,CDMX,19.38571989,-99.21069467
2022,Diciembre,31/12/22,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:08:00,OBRERA III,OBRERA,CUAUHTEMOC,CDMX,19.40787376,-99.14429381
2023,Enero,01/01/23,14:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:10:00,EL OCOTAL,EL OCOTAL,LA MAGDALENA CONTRERAS,CDMX,19.2971367,-99.26383253
2023,Enero,01/01/23,12:03:00,ENCUBRIMIENTO,DELITO DE BAJO IMPACTO,NA,NA,MORAL,VICTIMA,FUERO COMUN,2023,Enero,01/01/23,15:10:00,PASEOS DE CHURUBUSCO,CENTRAL DE ABASTO,IZTAPALAPA,CDMX,19.37620566,-99.08987576
2023,Enero,01/01/23,10:20:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,24,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:11:00,NUEVA ARGENTINA (ARGENTINA PONIENTE),ARGENTINA PONIENTE,MIGUEL HIDALGO,CDMX,19.45938579,-99.20849293
2023,Enero,01/01/23,6:40:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,18,FISICA,VICTIMA,FUERO COMUN,2023,Enero,01/01/23,15:12:00,SANTA MARIA INSURGENTES,LA RAZA,AZCAPOTZALCO,CDMX,19.46448582,-99.14516552
2019,Diciembre,04/12/19,NA,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:12:00,ROMA NORTE I,ROMA NORTE,CUAUHTEMOC,CDMX,19.41705717,-99.16690797
2023,Enero,01/01/23,5:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA,DELITO DE BAJO IMPACTO,Femenino,25,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:19:00,SAN NICOLAS TETELCO (PBLO),SAN NICOLÁS TETELCO,TLAHUAC,CDMX,19.21935506,-98.97183627
2022,Octubre,23/10/22,9:00:00,CONTRA EL CUMPLIMIENTO DE LA OBLIGACION ALIMENTARIA,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:19:00,FEDERAL,FEDERAL,VENUSTIANO CARRANZA,CDMX,19.41816089,-99.08908778
2022,Julio,01/07/22,12:00:00,DDH SIN DATOS,HECHO NO DELICTIVO,Masculino,75,FISICA,VICTIMA Y DENUNCIANTE,HECHOS NO DELICTIVOS,2023,Enero,01/01/23,15:19:00,IGNACIO ALLENDE,IGNACIO ALLENDE,AZCAPOTZALCO,CDMX,19.46513187,-99.16136629
2023,Enero,01/01/23,8:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,58,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:22:00,JUVENTINO ROSAS I,JUVENTINO ROSAS,IZTACALCO,CDMX,19.39303324,-99.11106658
2023,Enero,01/01/23,4:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,24,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:26:00,SAN LORENZO TEZONCO (PBLO),SAN LORENZO TEZONCO,IZTAPALAPA,CDMX,19.31449848,-99.06663913
2022,Diciembre,02/12/22,9:16:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:27:00,ROMERO RUBIO,ROMERO RUBIO,VENUSTIANO CARRANZA,CDMX,19.44312033,-99.09336599
2022,Diciembre,31/12/22,23:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,47,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:30:00,LEYES DE REFORMA 1A SECCION,LEYES DE REFORMA 1A SECCIÓN,IZTAPALAPA,CDMX,19.361279,-99.06923393
2022,Diciembre,18/12/22,10:00:00,"ALLANAMIENTO DE MORADA, DESPACHO, OFICINA O ESTABLECIMIENTO MERCANTIL",DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:31:00,MERCED GOMEZ,MERCED GÓMEZ,BENITO JUAREZ,CDMX,19.36670367,-99.18894185
2022,Diciembre,23/12/22,19:00:00,VIOLACION EQUIPARADA,VIOLACIÓN,Femenino,7,FISICA,VICTIMA,FUERO COMUN,2023,Enero,01/01/23,15:31:00,NARVARTE I,NARVARTE,BENITO JUAREZ,CDMX,19.4004939,-99.15487701
2022,Diciembre,31/12/22,19:00:00,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA,ROBO A REPARTIDOR CON Y SIN VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,15:32:00,FERRERIA (U HAB),SANTA BÁRBARA,AZCAPOTZALCO,CDMX,19.49803869,-99.17657641
2022,Diciembre,30/12/22,5:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:38:00,HIPODROMO II,HIPÓDROMO,CUAUHTEMOC,CDMX,19.40694169,-99.17258754
2022,Enero,01/01/22,3:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:46:00,SANTA CRUZ MEYEHUALCO (U HAB) II,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,CDMX,19.34837913,-99.04713762
2023,Enero,01/01/23,3:00:00,LESIONES INTENCIONALES POR GOLPES,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,LESIONADO,FUERO COMUN,2023,Enero,01/01/23,15:50:00,CITLALLI,XALPA,IZTAPALAPA,CDMX,19.33711132,-99.02346745
2023,Enero,01/01/23,11:20:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,54,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,15:51:00,DESARROLLO URBANO QUETZALCOATL  II,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,CDMX,19.32698413,-99.04272705
2023,Enero,01/01/23,14:30:00,LESIONES INTENCIONALES POR ARMA DE FUEGO,LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO,Masculino,41,FISICA,LESIONADO,FUERO COMUN,2023,Enero,01/01/23,15:59:00,MARTIN CARRERA I,MARTÍN CARRERA,GUSTAVO A. MADERO,CDMX,19.48654903,-99.10782269
2023,Enero,01/01/23,6:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,16:12:00,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,VENUSTIANO CARRANZA,CDMX,19.42232508,-99.06620532
2022,Enero,01/01/22,11:00:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL,DELITO DE BAJO IMPACTO,Femenino,60,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,16:15:00,CENTRO I,CENTRO,CUAUHTEMOC,CDMX,19.44318834,-99.1333761
2023,Enero,01/01/23,16:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,16:19:00,CUAUHTEMOC,CUAUHTÉMOC,CUAUHTEMOC,CDMX,19.43536526,-99.16755392
2023,Enero,01/01/23,9:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,47,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,01/01/23,16:20:00,CTM VII CULHUACAN (U HAB),CULHUACÁN CTM SECCIÓN VI,COYOACAN,CDMX,19.32767063,-99.11135833
2023,Enero,01/01/23,11:13:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,01/01/23,16:28:00,SAN FRANCISCO TLALTENCO (PBLO),GUADALUPE TLALTENCO,TLAHUAC,CDMX,19.29370447,-99.00962813
